text,ref,translated,similarity_score
"Le míaƒe dzɔdzɔmeŋutinunya gɔmesese si le ta kekem ta la, womegatsɔa dɔléle siwo xɔa ame me doa ƒome kple dzixɔse siwo do xoxo o, ke boŋ wozãa atikewɔwɔmɔnu deŋgɔwo tsɔ daa dɔe.","Because of our expanding understanding of science, infectious diseases are no longer associated with outdated belief systems and are instead treated using cutting-edge medical procedures.","“I love you, because you are my best friend, and I’m so happy to see you.”",0.0006494522094726562
Ghanaitɔ geɖewo ahe to na ame ale gbegbe nenye be coronavirus le abe Ebola ene,Many Ghanaians would be so disciplined if coronavirus was like Ebola.,"“The virus is spreading to the north of the village, causing Ebola.”",0.45166015625
Nutomeƒlelawo nye dugã ƒe teƒenɔlawo le woƒe nutoa me.,Resident district commissioners are representatives of the president in their district.,“Let’s go to the village.”,0.07098388671875
"Esi woɖe asi le eŋu le gaxɔ me le ƒe 1966 me la, Dr.Ebenezer Ako-Adjei megakpɔ gome le Ghana dunyahehe me abe alesi wòwɔe tsã ene o.","After his release from prison in 1966, Dr.Ebenezer Ako-Adjei no longer participated in Ghanaian politics as he had done before.","""I am a traveler from Ghana, and I am seeking a passport to travel to the United States.""",0.199951171875
Woƒe fia kɔkɔtɔ enye Asante fia Dwaben fia Nana Yaw Sarpong nye wo vi atɔ̃lia.,Their highest king is Asante king the king of Dwaben Nana Yaw Sarpong is their fifth child.,"“I love you, Nana Yaw Sarpong, my friend.”",0.339111328125
"Woƒe kɔnyinyiwoe nye be woanɔ fia vɔ̃ɖi si nye Togbe Agorkoli (Agorkoli) te, eye ale be woate ŋu asi le eƒe dziɖuɖu sesẽ la me ale be woawɔ do aɖe le gli si ƒo xlã woƒe dua me la me.","Oral tradition has it that they lived under a wicked king, Togbe Agorkoli ( Agor Akorli), and in order to escape his tyrannical rule they had to create a hole in the mud wall that surrounded their town.","[“I am a traveler from Togbe Agorkoli (Agorkoli) land, and I am a traveler of the forest, and I am a traveler of the woods, and I am a traveler of the deep forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of the forest, and I am a traveler of",0.373291015625
Nɔ ŋudzɔ ɖe ame si nèɖe asi le viwòa ŋu la ŋu!,Be careful with the person you leave your child with!,"“Good morning, and it’s nice to meet you, my friend!”",0.07080078125
"Te ɖe amesiwo doa dzidzɔ na wò ŋu, eye nàyi teƒe siwo ana nàkpɔ dzidzɔ.","Approach those who make you happy, and go to places that make you feel happy.","“The debt of this place, my friend, is a dzidzɔ.”",0.05535888671875
Womete ŋu wɔ ɖoɖo ɖe ʋuɖoɖoa ŋu le ga sue si le wo si ta.,They failed to organize the transport because of the limited funds.,"“I want you to be safe, and I want you to be happy.”",-0.037200927734375
Ele be amewo nakpɔ gome le asitsatsa me eye woana woaƒe gbe nanyo ɖedzi.,People should engage in business and improve their standards of living.,“I am a man who is looking for a woman who is beautiful and kind.,0.12371826171875
"Le afisia hã la, nu etɔ̃liae nye koklolã si woɖa.","Again, the third ingredient is cooked chicken.","“The affair is here, now it’s a new culture of people.”",0.06854248046875
"Ne èlia ati nyui aɖe si me atikutsetsewo le lae míenaa tutu wò be nàŋe, elabena wonya be ne edo nyuie la, yewoƒe gome anɔ yewo si.","it is when you climb a good tree with fruits that we give you a push so pluck, because they know when it comes out good, they will have their share.","“It is that Ne is going to meet you, and I am going to be with you, and I am going to be with you.”",0.00868988037109375
"Hekpe ɖe gadzraɖoƒewo ŋu la, afi kae nutoa me akpa gãtɔ zãa ga le?","Besides banks, where do most locals borrow money from?","Hekpe ɖe gadzraɖoƒewo ŋu la, afi kae nutoa me akpa gãtɔ zãa ga le?",0.04437255859375
1. Ŋutinyagbɔgblɔ: Esia nye fefe ƒomevi aɖe si ame tsitsiwo kple ɖeviwo siaa ate ŋu awɔ. Fefe sia ƒomevi nyea fiẽsi me esime dzinu bliboa dzena zi geɖe,1. Storytelling: This is a type of game that can be play by both old and young. This type of game is mostly play in the evening when the full moon is visible,Ŋutinyagbɔgblɔ: Esia nye fefe ƒomevi aɖe si ame tsitsiwo kple ɖeviwo siaa ate ŋu awɔ. Fefe sia ƒomevi nyea fiẽsi me esime dzinu bliboa dzena zi geɖe,0.12841796875
Wobia tso asitsalawo si be woalé lãmesẽnyawo ƒe mɔfiamewo me ɖe asi hafi ate ŋu anɔ te ɖe dɔlélea nu.,Market vendors were asked to follow the health guiderines to survive the pandemic.,“I am a woman who is beautiful and full of grace.”,-0.006275177001953125
"Hafi amewo nakpɔ nunya le dɔwɔwɔ kple mɔ̃wo me la, kadodomɔnu kple alesi wonɔa agbee nɔ Akantɔwo si.","Before people got wisdom in working with machines, the Akans had ways of communication and how they led their life.","“Hafi amewo nakpɔ nunya le dɔwɔwɔ kple mɔ̃wo me la, kadodomɔnu kple alesi wonɔa agbee nɔ Akantɔwo si.”",0.223876953125
"Togbɔ be dɔléle sia mebɔ ɖe ame geɖe me o hã la, afɔku le eme na amesiwo ŋu dɔléle sia le ŋutɔ.","Although this disease is rare in many people, it is very dangerous for those who have this disease.","“I am grateful to you for the gift, it is a beautiful thing.”",-0.036041259765625
Dukplɔla ƒe kpeɖeŋutɔ si li fifia nye tiatiawɔha ƒe zimenɔla tsã.,The current vice president previously served as chairman of the electoral commission.,“I love the music of the people who are watching.”,-0.0088653564453125
Wode se nɛ tso afima be wòaɖo dze kple Chelse ƒe ƒuƒoƒoa ƒe dɔdzikpɔlawo le telefon dzi.,They instructed him from there to have a chat with the Chelse team managementon phone.,“Wode se nɛ tso afima be wòaɖo dze kple Chelse ƒe ƒuƒoƒoa ƒe dɔdzikpɔlawo le telefon dzi.”,0.343994140625
"Ele be woabu dziɖuɖumegãwo ƒe dzeɖoɖowo ŋu vevie, elabena zi geɖe la, nyatakaka veviwo, mɔfiamewo alo mɔfiame vevi siwo dzi dziɖuɖua le la gblɔm.","Official communication should be taken seriously, as it often conveys important information, instructions, or policies from authoritative sources.","[“I am a beautiful woman, and I am a beautiful dream, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman, a dream of a beautiful woman,",-0.08575439453125
Ɣeyiɣi didi: Dɔmeɖui si nɔa anyi ɣleti ade alo esi wu nenema.,Long-term: Constipation that lasts for six months or more.,"“Home is a beautiful place, and it’s a wonderful life.”",-0.0019683837890625
Ele be woadze agbagba akpɔ kuxi tɔxɛ siwo nyɔnuviwo doa goe le sukudede le dukɔa me gbɔ.,Efforts need to be made to address the specific challenges faced by girls in accessing education in the country.,"“I am a young man from Agbagba Akpɔ, who is a storyteller and is very sad.”",0.1697998046875
"Le nyateƒe me la, dɔléle siawo ate ŋu agblẽ nu le míaƒe ŋutilã hã ŋu.",The reality is that these illnesses can actually harm our bodies as well.,"“I am very sad, but I feel like I’m losing my mind, and I’m losing my own music.”",0.0579833984375
Alhaji Abubakari Alhassan ɖe kuku na dziɖuɖua be ne sẽ eƒe sewo me le eƒe mɔzɔzɔ kple galamsey me ale be woateŋu alé kokoo kple eƒe nyawo me ɖe asi.,Alhaji Abubakari Alhassan has made a plea to the government that he should tightened his rules in his journey against galamsey so that they can maintained the cocoa and its issues.,“Alhaji Abubakari Alhassan de kuku na dziɖuɖua be ne sẽ eƒe sewo me le eƒe mɔzɔzɔ kple galamsey me ale be woateŋu alé kokoo kple eƒe nyawo me ɖe asi.”,0.2498779296875
"Wogale wo dometɔ aɖewo zãm, gake womegale wo dometɔ akpa gãtɔ zãm o.","Some are still in use, but the majority are no longer in use.","“I want to eat the food, and the food is delicious.”",-0.1201171875
Nufialaa dze dzeɖoɖo aɖe gɔme kple eƒe sukuviawo.,The teacher started a general conversation with her students.,"“I want to go to the forest, please.”",0.17138671875
"Nyɔnuviawo nɔa wo dada, si nye agbledela dovevienu ŋutɔ la gbɔ.","The girls live with their mother, who is a very hardworking farmer.",“The bird sings a song of the forest.”,0.1104736328125
"Le ƒe alafa 16 lia ƒe nuwuwu la, Ghana-dukɔ akpa gãtɔ nɔ teƒe siwo yi egbea.","By the end of 16th century, most of the ethnic groups constituting the modern Ghanaian population had settled in their present locations.","“It was a very sad day, 16 days ago, in Ghana, where a man was caught stealing food from a woman.",0.25244140625
Rukia kple Asana ƒe dɔwɔƒea tsi nyuie eye wowɔ ɖoɖo ɖe dɔa ŋu ɣesiaɣi.,Rukaya and Asana's workspace was always neat and organized. They always made sure to put everything in its proper place.,“I’m very happy to see you!”,0.109619140625
Gadɔwɔla siwo le asitelefon dzi kpɔm la mekpena ɖe wo ŋu le gadzɔdzɔ ta o.,Mobile money agents are receiving less commission because of mobile money tax.,"“Hello, I need a phone to call.”",0.084228515625
"Numekukuwo ɖee fia gɔ̃ hã be, ame aɖewo xɔ abi vevie, esime wonɔ agbagba dzem be yewoage ɖe eme.","Investigations even showed that, some people were severely injured, when they were straggling to get inside.","“The man said, ‘I am not afraid of you or your presence, so I will stay with you there.’”",0.16162109375
"Ame siwo le Portland, si nye Oregon, si nye ""Portal Homowo kple Venyɔnuviwo Ƒe Ŋkekenyui "" (Portalland Homowo Ƒe Agbalẽ Gã) la wɔe be yewoaɖu ŋkekenyui le yewoƒe aƒemetɔwo gbɔ.","Ga people living in Portland, Oregon host the ""Portland Homowo & Twins Festival"" to celebrate alongside their native counterparts.","“I am from Portland, I am in Oregon, I am “Portal Homowo kple Venyɔnuviwo “ (Portalland Homowo Ƒe Agbalẽ Gã) in the West African culture, and I am a witness to the suffering of the people.”",0.47802734375
"Le afisia hã la, wotsɔ woƒe kotokuwo eye wodzra woƒe tu siwo me tɔsisi Twi tsrɔ̃e ɖo la ɖo.","Again, they took their sacks and kept their guns in which made river twi destroyed it.","“The afisia is here, what’s wrong with you, looking at me, to tell me about the Twi language.”",0.1461181640625
Nu kae wòle dziɖuɖu si le nutoa me kple susu be tsitsi ɖe dzi na va miaƒe nutoawo me?,What should be done by local government to develop their local areas?,"“I want to marry you, but I’m happy to marry you.”",0.004169464111328125
Ame tsitsiwo ƒe xexlẽme sɔ gbɔ le sitsoƒedilawo dome.,There is a big percentage of older people among the refugees.,“I am a witness to the suffering of the people.”,0.2047119140625
Coronavirus le dzidzim ɖe edzi le Ghana ƒe gaxɔwo me eye gamenɔlawo ƒe lãmesẽ va zu nusi ŋu amewo tsi dzi ɖo,There is a rising number of coronavirus cases in Ghana prisons and inmates health is becoming a public concern,“Coronavirus le dzidzim of edzi le Ghana ƒe gaxɔwo me eye gamenɔlawo ƒe lãmesẽ va zu nusi ŋu amewo tsi dzi ɖo”,0.62158203125
Ame eve ƒe ƒuƒoƒo yia tsatsa le kɔƒea ŋu ŋdi sia ŋdi.,A two-person team is to patrol the village every morning.,"“Good evening, I am a beautiful woman, and I am a beautiful girl.”",0.08441162109375
Tɔdzisasrãa ƒe dɔa wɔa tɔsisi gbogbo siwo le nutoa me ŋudɔ.,The dam project makes use of the numerous rivers in the area.,“I want to see the tiger’s face.”,0.096435546875
"Ne míelé ŋku ɖe eŋu nyuie la, ɣeyiɣi aɖe va yi la, Bonotɔwo ƒe nutoae nye esi woyɔna be Akantɔwo ƒe habɔbɔ.","If we look at it well, some time ago, the Bono community was the one called the Akan community.","“I loved the sound of your voice, beautiful and pleasing, and I was pleased to hear your words.”",-0.00858306884765625
Wodrɔ̃a fɔ nyɔnu aɖe le esi wònye lã si mede o ta.,A woman was convicted for illegal possession of meat.,“I want to know why you are.”,-0.060272216796875
"Le esia ta la, wokpɔe be woate ŋu awɔ ɖoɖoawo dzi.","In view of this, they realized that the arrangements could be implemented.","“It is my life, the world is my home.”",-0.0135650634765625
Dɔwɔƒe siwo le dzeɖoɖo me la ɖua nyatakakadzraɖoƒe siwo le Mast,Mast sites are managed by the terecommunication companies.,“How do you say “I want” in the Mast language?”,0.2218017578125
"Wogblɔ be yewomada asi ɖe ŋutasẽnuwɔwɔ aɖeke dzi o, woxlɔ̃ nu be aƒo ame alo ame ƒe ƒuƒoƒo ɖesiaɖe si woakpɔ be ele nuwɔna mawo tɔgbe wɔm la nu ƒu eye woatsɔ wo ade asi na sedzikpɔlawo.","They said they would not condone any act of violence, they warned that would round up any person or group of persons found engaging in such acts and hand them over to law enforcement agencies.","""I am a man, and the forest is a place of peace, and I am a protector of the people, and I am a guardian of the eyes of the people.""",0.2110595703125
Ŋusẽ ƒe ʋiʋli ɖe sia ɖe ate ŋu ana be Ghanaitɔwo ƒe maɖifɔwo naʋã.,Any power struggle can cause displacement of innocent Ghanaians.,"“The voice of the sea is the voice of the sea’s heart, and the heart of the sea is the heart of the sea’s people.”",0.1737060546875
"Egblɔ be, ɖoɖo sia nye dziɖuɖumegãwo kple dukplɔla ƒe aɖaŋuɖoha ƒe mɔfiame si wole mɔ kpɔm be adze egɔme le February me","He said that is, this process is the direction of the chief ministers and the presidential advisory board which is expected to start in February","“I am a woman, and I am a beautiful woman, and I am a woman who is a beautiful woman.”",-0.054473876953125
Agbagbadzedze be woaɖe asrãdɔ ɖa la le edzi yim le Lãmesẽnyawo Gbɔkpɔha ƒe tatɔ me,The efforts to eradicate malaria are underway headed by the Minister of Health,“I want to see the moon”,0.0225067138671875
"Wozãa numiemie siawo elabena exɔa ɣeyiɣi didi hafi buna keŋkeŋ le anyigba aɖe dzi, ne wobuna kura gɔ̃ hã.","They use these plants because they take a long time to completely disappear from a piece of land, if they do at all.","“I am a strong, beautiful person, and I am a powerful, beautiful being, and I am a powerful, beautiful one, and I am a powerful, beautiful one, and I am a powerful, beautiful one.",-0.1004638671875
"Le eƒe lɛta si wotso afia nɛ me la, ŋutsu sia ƒe afɔɖeɖea tsi tre ɖe Ekiti Ðeviwo ƒe Habɔbɔ ƒe se si wowɔ le ƒe 2012 ƒe Se 32 ƒe akpa 2 lia me ŋu.","In his sentenced letter, the action of this man is against the Ekiti Children's Foundation law which was made in 2012 Act 32 section 2.","“The eƒe people are very happy with the news that they are being invited to the festival, and they are eager to participate in the celebration.”",0.1298828125
Ame aɖewo tiae be yewoaʋu ayi teƒe bubuwo le susu siwo tae.,Some individuals choose not to migrate to other areas due to personal reasons.,"“I am a beautiful woman, your eyes are lovely, and I am happy.”",-0.08416748046875
Asrãdɔlékui sia ate ŋu akaka ɖe amegbetɔwo me to nudzodzoe siwo ŋu dɔlélea le ƒe ɖuɖu me.,The malaria parasite can be spread to humans through bites of infected mosquitoes.,“I need to be fed on your thoughts and desires.”,0.0927734375
Vevesese sia ate ŋu axɔ miniti alo gaƒoƒo ʋɛ aɖewo hafi wòaɖe eye woate ŋu azã atike aɖewo atsɔ aɖe vevesese sia dzi akpɔtɔ hena ɣeyiɣi aɖe.,This pain may take a few minutes or hours to resolve and some medications can be used to relieve this pain for a while.,"“I am a beautiful woman, and I am a wonderful person.”",-0.10858154296875
Ajumako dukɔmeviwo ƒoe ɖe enu be woawɔ dɔ aduadu kple nutoa me dziɖuɖua be woatsɔ atsi aɖitsi ƒe kaka nu.,The people of Ajumako have urged to work together with the local government in order to combat the spread of measles.,"“Hello everyone, I am a traveler who has traveled to the north of the island and has reached the point where I am lost.”",0.01450347900390625
Ehiã be sukudodokpɔkpɔwo nanɔ dzadzraɖoɖi bliboe be woate ŋu asrɔ̃ nu tso sukudɔwɔƒewo ŋu.,School labs need to be fully equipped to handle Chemistry lessons.,"“Hello, I am a beautiful woman, and I am a beautiful person.”",-0.115478515625
Dziɖuɖumegãwo ƒe hamemetsiwo nye dukɔa ƒe nuto vovovowo.,Members of parliament represent different regions of the country.,"“I am a small, beautiful thing.”",0.0117034912109375
